date,family,sales,transactions,holiday_count,holiday_Additional,holiday_Bridge,holiday_Event,holiday_Holiday,holiday_Transfer,holiday_Work Day,year,month,quarter,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_6,sales_lag_12,rolling_mean_3,rolling_mean_6,rolling_mean_12,rolling_std_3,rolling_std_6
2016-02-01,BEAUTY,6702.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,7020.0,8266.0,7884.0,6416.0,4377.0,7723.333333333333,7222.333333333333,5965.416666666667,638.3489119073793,779.1558680178583
2016-03-01,BEAUTY,7133.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,6702.0,7020.0,8266.0,6338.0,4249.0,7329.333333333333,7270.0,6159.166666666667,826.613170312048,726.9607967421596
2016-04-01,BEAUTY,8293.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,7133.0,6702.0,7020.0,7410.0,3998.0,6951.666666666667,7402.5,6399.5,223.47781396222464,580.8902650242948
2016-05-01,BEAUTY,7460.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,8293.0,7133.0,6702.0,7884.0,5042.0,7376.0,7549.666666666667,6757.416666666667,822.8651165288278,685.5878256406411
2016-06-01,BEAUTY,7232.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,7460.0,8293.0,7133.0,8266.0,5680.0,7628.666666666667,7479.0,6958.916666666667,598.1106363653256,665.8005707417165
2016-07-01,BEAUTY,9043.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,7232.0,7460.0,8293.0,7020.0,4905.0,7661.666666666667,7306.666666666667,7088.25,558.5090270831214,544.0403171334475
2016-08-01,BEAUTY,8774.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,9043.0,7232.0,7460.0,6702.0,6416.0,7911.666666666667,7643.833333333333,7433.083333333333,986.3733235105939,863.7692786078134
2016-09-01,BEAUTY,8284.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,8774.0,9043.0,7232.0,7133.0,6338.0,8349.666666666666,7989.166666666667,7629.583333333333,977.2278819872746,825.2493966472574
2016-10-01,BEAUTY,9634.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,8284.0,8774.0,9043.0,8293.0,7410.0,8700.333333333334,8181.0,7791.75,384.8250684835064,712.5009473677884
2016-11-01,BEAUTY,10307.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,9634.0,8284.0,8774.0,7460.0,7884.0,8897.333333333334,8404.5,7977.083333333333,683.3983708887044,931.3688313444873
2016-12-01,BEAUTY,9596.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,10307.0,9634.0,8284.0,7232.0,8266.0,9408.333333333334,8879.0,8179.0,1030.2069371409489,1068.9961646329682
2017-01-01,BEAUTY,10272.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,9596.0,10307.0,9634.0,9043.0,7020.0,9845.666666666666,9273.0,8289.833333333334,399.9779160570422,718.8641039862794
2017-02-01,BEAUTY,8118.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,10272.0,9596.0,10307.0,8774.0,6702.0,10058.333333333334,9477.833333333334,8560.833333333334,400.7746665313743,809.591110787824
2017-03-01,BEAUTY,7051.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,8118.0,10272.0,9596.0,8284.0,7133.0,9328.666666666666,9368.5,8678.833333333334,1101.6030743118567,954.9064352071339
2017-04-01,BEAUTY,7489.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,7051.0,8118.0,10272.0,9634.0,8293.0,8480.333333333334,9163.0,8672.0,1640.7846700080222,1303.8800558333562
2017-05-01,BEAUTY,9877.0,2801884.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,2017,5,2,7489.0,7051.0,8118.0,10307.0,7460.0,7552.666666666667,8805.5,8605.0,536.3416199898495,1436.2530069594268
2017-06-01,BEAUTY,8800.0,2668863.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,6,2,9877.0,7489.0,7051.0,9596.0,7232.0,8139.0,8733.833333333334,8806.416666666666,1521.000986192975,1354.762476106665
2017-07-01,BEAUTY,9623.0,2784026.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2017,7,3,8800.0,9877.0,7489.0,10272.0,9043.0,8722.0,8601.166666666666,8937.083333333334,1195.9092774955811,1290.9183423697498
2017-08-01,BEAUTY,5481.0,1335692.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,8,3,9623.0,8800.0,9877.0,8118.0,8774.0,9433.333333333334,8493.0,8985.416666666666,562.9940793057561,1141.4560876354358
2014-01-01,BEVERAGES,4145798.0,2393528.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,1,2246064.0,1895439.0,1855355.0,1664465.0,1670653.0,1998952.6666666667,1896733.8333333333,1814823.3333333333,214941.13161592258,192451.27733368447
2014-02-01,BEVERAGES,1916753.0,2278167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,1,4145798.0,2246064.0,1895439.0,1810927.0,1508254.0,2762433.6666666665,2310289.3333333335,2021085.4166666667,1210787.8144870526,912508.5617243637
2014-03-01,BEVERAGES,4430194.0,2545427.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,3,1,1916753.0,4145798.0,2246064.0,1908153.0,1822220.0,2769538.3333333335,2327927.0,2055127.0,1203195.5104015032,901887.0171024752
2014-04-01,BEVERAGES,2113125.0,2455666.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,4,2,4430194.0,1916753.0,4145798.0,1855355.0,1743121.0,3497581.6666666665,2748267.1666666665,2272458.1666666665,1376402.8212047277,1204176.2455739472
2014-05-01,BEVERAGES,2081778.0,2503262.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2014,5,2,2113125.0,4430194.0,1916753.0,1895439.0,1824123.0,2820024.0,2791228.8333333335,2303291.8333333335,1397900.5909831359,1170063.3621905127
2014-06-01,BEVERAGES,2100878.0,2399144.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2014,6,2,2081778.0,2113125.0,4430194.0,2246064.0,1829106.0,2875032.3333333335,2822285.3333333335,2324763.0833333335,1346900.707440728,1143707.6007409706
2014-07-01,BEVERAGES,4175817.0,2442341.0,11.0,1.0,0.0,7.0,3.0,0.0,0.0,2014,7,3,2100878.0,2081778.0,2113125.0,4145798.0,1664465.0,2098593.6666666665,2798087.6666666665,2347410.75,15797.85543464118,1159760.29705533
2014-08-01,BEVERAGES,2109229.0,2537572.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,8,3,4175817.0,2100878.0,2081778.0,1916753.0,1810927.0,2786157.6666666665,2803090.8333333335,2556690.0833333335,1203518.175824667,1166780.5720376763
2014-09-01,BEVERAGES,4304900.0,2449131.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,9,3,2109229.0,4175817.0,2100878.0,4430194.0,1908153.0,2795308.0,2835170.1666666665,2581548.5833333335,1195563.155634616,1139873.6336646124
2014-10-01,BEVERAGES,4370286.0,2503310.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2014,10,4,4304900.0,2109229.0,4175817.0,2113125.0,1855355.0,3529982.0,2814287.8333333335,2781277.5,1232099.8013468718,1105436.3687372364
2014-11-01,BEVERAGES,4449114.0,2450298.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,2014,11,4,4370286.0,4304900.0,2109229.0,2081778.0,1895439.0,3594805.0,3190481.3333333335,2990855.0833333335,1286961.8763121932,1199193.020810523
2014-12-01,BEVERAGES,4852560.0,3049083.0,11.0,5.0,1.0,1.0,4.0,0.0,1.0,2014,12,4,4449114.0,4370286.0,4304900.0,2100878.0,2246064.0,4374766.666666667,3585037.3333333335,3203661.3333333335,72211.33380110281,1149887.4719939635
2015-01-01,BEVERAGES,2397121.0,2489059.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2015,1,1,4852560.0,4449114.0,4370286.0,4175817.0,4145798.0,4557320.0,4043651.0,3420869.3333333335,258705.3470572283,975000.697796264
2015-02-01,BEVERAGES,2169912.0,2345984.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,2,1,2397121.0,4852560.0,4449114.0,2109229.0,1916753.0,3899598.3333333335,3747201.6666666665,3275146.25,1316727.2958416007,1176386.9898513278
2015-03-01,BEVERAGES,2320034.0,2625500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,3,1,2169912.0,2397121.0,4852560.0,4304900.0,4430194.0,3139864.3333333335,3757315.5,3296242.8333333335,1487582.2052526493,1159629.7898498042
2015-04-01,BEVERAGES,2307147.0,2533355.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2015,4,2,2320034.0,2169912.0,2397121.0,4370286.0,2113125.0,2295689.0,3426504.5,3120396.1666666665,115544.3278097283,1251640.5288110087
2015-05-01,BEVERAGES,3534100.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,2307147.0,2320034.0,2169912.0,4449114.0,2081778.0,2265697.6666666665,3082648.0,3136564.6666666665,83202.6991529439,1223587.6760021742
2015-06-01,BEVERAGES,4767226.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,3534100.0,2307147.0,2320034.0,4852560.0,2100878.0,2720427.0,2930145.6666666665,3257591.5,704690.9477842055,1066102.4166033338
2015-07-01,BEVERAGES,4719130.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,4767226.0,3534100.0,2307147.0,2397121.0,4175817.0,3536157.6666666665,2915923.3333333335,3479787.1666666665,1230040.790809124,1035455.9813878463
2015-08-01,BEVERAGES,4935188.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,4719130.0,4767226.0,3534100.0,2169912.0,2109229.0,4340152.0,3302924.8333333335,3525063.25,698475.6089742878,1220214.9730752234
2015-09-01,BEVERAGES,5497255.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,4935188.0,4719130.0,4767226.0,2320034.0,4304900.0,4807181.333333333,3763804.1666666665,3760559.8333333335,113435.38397402973,1228879.921553025
2015-10-01,BEVERAGES,5307322.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,5497255.0,4935188.0,4719130.0,2307147.0,4370286.0,5050524.333333333,4293341.0,3859922.75,401679.5753412609,1165216.997667646
2015-11-01,BEVERAGES,4994499.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,5307322.0,5497255.0,4935188.0,3534100.0,4449114.0,5246588.333333333,4793370.166666667,3938009.0833333335,285913.0319211346,688718.9725699233
2015-12-01,BEVERAGES,5476961.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,4994499.0,5307322.0,5497255.0,4767226.0,4852560.0,5266358.666666667,5036770.0,3983457.8333333335,253868.85372635984,306887.5030463189
2016-01-01,BEVERAGES,5307788.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,5476961.0,4994499.0,5307322.0,4719130.0,2397121.0,5259594.0,5155059.166666667,4035491.25,244746.53592850422,318766.3358859767
2016-02-01,BEVERAGES,4730609.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,5307788.0,5476961.0,4994499.0,4935188.0,2169912.0,5259749.333333333,5253168.833333333,4278046.833333333,244792.11687130766,238159.06553849988
2016-03-01,BEVERAGES,4967615.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,4730609.0,5307788.0,5476961.0,5497255.0,2320034.0,5171786.0,5219072.333333333,4491438.25,391321.7793312847,299526.3740185017
2016-04-01,BEVERAGES,5694504.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,4967615.0,4730609.0,5307788.0,5307322.0,2307147.0,5002004.0,5130799.0,4712070.0,290122.1329044075,278450.1211527919
2016-05-01,BEVERAGES,5198351.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,5694504.0,4967615.0,4730609.0,4994499.0,3534100.0,5130909.333333333,5195329.333333333,4994349.75,502267.0327926532,360358.2450355082
2016-06-01,BEVERAGES,4463076.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,5198351.0,5694504.0,4967615.0,5476961.0,4767226.0,5286823.333333333,5229304.666666667,5133037.333333333,371432.9278676518,346998.7584581124
2016-07-01,BEVERAGES,4837784.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,4463076.0,5198351.0,5694504.0,5307788.0,4719130.0,5118643.666666667,5060323.833333333,5107691.5,619571.3631506354,437375.4153664457
2016-08-01,BEVERAGES,4864024.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,4837784.0,4463076.0,5198351.0,4730609.0,4935188.0,4833070.333333333,4981989.833333333,5117579.333333333,367660.16291724704,426134.8237670452
2016-09-01,BEVERAGES,4827054.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,4864024.0,4837784.0,4463076.0,4967615.0,5497255.0,4721628.0,5004225.666666667,5111649.0,224296.6493909421,413693.4761142249
2016-10-01,BEVERAGES,5161401.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,4827054.0,4864024.0,4837784.0,5694504.0,5307322.0,4842954.0,4980798.833333333,5055798.916666667,19019.513663687732,420111.4186338794
2016-11-01,BEVERAGES,5628678.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,5161401.0,4827054.0,4864024.0,5198351.0,4994499.0,4950826.333333333,4891948.333333333,5043638.833333333,183297.47108549147,267710.1529301241
2016-12-01,BEVERAGES,6066803.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,5628678.0,5161401.0,4827054.0,4463076.0,5476961.0,5205711.0,4963669.5,5096487.083333333,402644.7459225108,394047.73391748354
2017-01-01,BEVERAGES,6150083.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,6066803.0,5628678.0,5161401.0,4837784.0,5307788.0,5618960.666666667,5230957.333333333,5145640.583333333,452779.2125598706,512644.3278764244
2017-02-01,BEVERAGES,5088308.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,6150083.0,6066803.0,5628678.0,4864024.0,4730609.0,5948521.333333333,5449673.833333333,5215831.833333333,280104.81611057033,586038.6184146664
2017-03-01,BEVERAGES,6133553.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,5088308.0,6150083.0,6066803.0,4827054.0,4967615.0,5768398.0,5487054.5,5245640.083333333,590445.3367374521,547068.9104932799
2017-04-01,BEVERAGES,5929467.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,6133553.0,5088308.0,6150083.0,5161401.0,5694504.0,5790648.0,5704804.333333333,5342801.583333333,608300.4331126218,488731.35261477873
2017-05-01,BEVERAGES,5837405.0,2801884.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,2017,5,2,5929467.0,6133553.0,5088308.0,5628678.0,5198351.0,5717109.333333333,5832815.333333333,5362381.833333333,554036.2004872394,412591.05892720364
2017-06-01,BEVERAGES,5799818.0,2668863.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,6,2,5837405.0,5929467.0,6133553.0,6066803.0,4463076.0,5966808.333333333,5867603.166666667,5415636.333333333,151564.14766473192,400560.7977885146
2017-07-01,BEVERAGES,6204055.0,2784026.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2017,7,3,5799818.0,5837405.0,5929467.0,6150083.0,4837784.0,5855563.333333333,5823105.666666667,5527031.5,66704.64453347014,388658.9388673201
2017-08-01,BEVERAGES,2809903.0,1335692.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,8,3,6204055.0,5799818.0,5837405.0,5088308.0,4864024.0,5947092.666666667,5832101.0,5640887.416666667,223328.06855909654,398246.5507019547
2014-01-01,BOOKS,0.0,2393528.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,BOOKS,0.0,2278167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,BOOKS,0.0,2545427.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,BOOKS,0.0,2455666.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,BOOKS,0.0,2503262.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2014,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,BOOKS,0.0,2399144.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2014,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,BOOKS,0.0,2442341.0,11.0,1.0,0.0,7.0,3.0,0.0,0.0,2014,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,BOOKS,0.0,2537572.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,BOOKS,0.0,2449131.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,BOOKS,0.0,2503310.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2014,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,BOOKS,0.0,2450298.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,2014,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,BOOKS,0.0,3049083.0,11.0,5.0,1.0,1.0,4.0,0.0,1.0,2014,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,BOOKS,0.0,2489059.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2015,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,BOOKS,0.0,2345984.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,BOOKS,0.0,2625500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,BOOKS,0.0,2533355.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2015,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,BOOKS,0.0,2673911.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,BOOKS,0.0,2530903.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,BOOKS,0.0,2604784.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,BOOKS,0.0,2675057.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,BOOKS,0.0,2545252.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,BOOKS,0.0,2610484.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,BOOKS,0.0,2528193.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,2015,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,BOOKS,0.0,3149888.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2015,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,BOOKS,0.0,2371205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,BOOKS,0.0,2465798.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,BOOKS,0.0,2607658.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,BOOKS,0.0,2631797.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,2016,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,BOOKS,0.0,2666157.0,17.0,1.0,0.0,13.0,3.0,1.0,0.0,2016,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,BOOKS,0.0,2491063.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,BOOKS,0.0,2594087.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2016,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,BOOKS,0.0,2536111.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2016,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,BOOKS,0.0,2436974.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,BOOKS,1783.0,2526000.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,BOOKS,1309.0,2529516.0,10.0,0.0,1.0,2.0,7.0,0.0,0.0,2016,11,4,1783.0,0.0,0.0,0.0,0.0,594.3333333333334,297.1666666666667,148.58333333333334,1029.4155299651027,727.9067018970677
2016-12-01,BOOKS,1027.0,3195971.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2016,12,4,1309.0,1783.0,0.0,0.0,0.0,1030.6666666666667,515.3333333333334,257.6666666666667,923.5119562481761,812.3003549590918
2017-01-01,BOOKS,774.0,2612848.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2017,1,1,1027.0,1309.0,1783.0,0.0,0.0,1373.0,686.5,343.25,382.04188252075176,789.886764036466
2017-02-01,BOOKS,549.0,2448370.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,2,1,774.0,1027.0,1309.0,0.0,0.0,1036.6666666666667,815.5,407.75,267.6309648253229,715.0011888102005
2017-03-01,BOOKS,472.0,2680645.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2017,3,1,549.0,774.0,1027.0,0.0,0.0,783.3333333333334,907.0,453.5,239.1366415531783,618.365911091483
2017-04-01,BOOKS,258.0,2667808.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,4,2,472.0,549.0,774.0,1783.0,0.0,598.3333333333334,985.6666666666666,492.8333333333333,156.92779656049876,498.26244757824816
2017-05-01,BOOKS,152.0,2801884.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,2017,5,2,258.0,472.0,549.0,1309.0,0.0,426.3333333333333,731.5,514.3333333333334,150.7790878515098,386.64751389346844
2017-06-01,BOOKS,60.0,2668863.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,6,2,152.0,258.0,472.0,1027.0,0.0,294.0,538.6666666666666,527.0,163.00920219423193,324.55733956678057
2017-07-01,BOOKS,46.0,2784026.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2017,7,3,60.0,152.0,258.0,774.0,0.0,156.66666666666666,377.5,532.0,99.08245724311314,268.8834319923781
2017-08-01,BOOKS,8.0,1335692.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2017,8,3,46.0,60.0,152.0,549.0,0.0,86.0,256.1666666666667,535.8333333333334,57.58472019555206,212.52803736605313
2014-01-01,BREAD/BAKERY,633640.13015,2393528.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,1,601344.768866,585894.35193,610595.11039,568490.334004,549778.856175,599278.0770619999,592680.7272076667,582679.33228,12479.394151334174,19386.386592140716
2014-02-01,BREAD/BAKERY,560309.69892,2278167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2,1,633640.13015,601344.768866,585894.35193,574358.36818,499809.40377,606959.7503153334,603539.0265653334,589667.7717779167,24363.104214480085,21280.232620438546
2014-03-01,BREAD/BAKERY,651165.39597,2545427.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,3,1,560309.69892,633640.13015,601344.768866,615401.429876,594024.80169,598431.5326453333,601197.5816886667,594709.4630404167,36751.91484878697,25489.649907768933
2014-04-01,BREAD/BAKERY,573217.412024,2455666.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,4,2,651165.39597,560309.69892,633640.13015,610595.11039,568623.2191,615038.4083466666,607158.2427043333,599471.1792304167,48199.662469220515,32651.08740720902
2014-05-01,BREAD/BAKERY,621684.478954,2503262.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2014,5,2,573217.412024,651165.39597,560309.69892,585894.35193,616045.653359,594897.5023046666,600928.62631,599854.02864075,49154.95048867138,35320.77787825458
2014-06-01,BREAD/BAKERY,649177.492126,2399144.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,2014,6,2,621684.478954,573217.412024,651165.39597,601344.768866,607785.69002,615355.7623160001,606893.6474806666,600323.9307736667,39357.48392649777,35296.10147614698
2014-07-01,BREAD/BAKERY,687980.14383,2442341.0,11.0,1.0,0.0,7.0,3.0,0.0,0.0,2014,7,3,649177.492126,621684.478954,573217.412024,633640.13015,568490.334004,614693.1277013334,614865.768024,603773.2476158333,38459.62410800681,38999.69006399439
2014-08-01,BREAD/BAKERY,767589.38916,2537572.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,8,3,687980.14383,649177.492126,621684.478954,560309.69892,574358.36818,652947.3716366667,623922.4369706666,613730.7317679999,33308.224044241724,49205.63969149038
2014-09-01,BREAD/BAKERY,818636.99019,2449131.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,9,3,767589.38916,687980.14383,649177.492126,651165.39597,615401.429876,701582.3417053334,658469.0520106666,629833.3168496668,60366.45740870829,65633.49134699715
